"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"Acworth","GA","Atlanta","Cobb",174,,,,,,,,,,,,,,,,,1500,1475,1475,1437.5,1487.5,1450,1400,1372.5,1400,1300,1300,1295,1350,1457.5,1450,1400,1400,1400,1400,1475,1425,1400,1400,1400,1400,1400,1400,1500,1500,1500,1495,1500,1525,1500,1500,1500,1500,1450,1450,1500,1550,1450,1450,1429,1450,1500,1550,1550,1495,1559.5,1549.5,1567,1567,1560,1500,1515,1550,1550,1500,1497.5,1595,1600,1600,1595,1585,1577,1600,1640,1595,1650,1635,1637.5,1595,1600,1600,1600,1610,1550,1562.5,1635,1695
"Douglasville","GA","Atlanta","Douglas",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407,1399,1425,1455,1525,1525,1512.5,1482,1437.5,1434,1414,1395,1419.5,1429
"Woodstock","GA","Atlanta","Cherokee",176,,,,,,,,,,,,,,,,,1700,1495,1500,1472.5,1450,1450,1450,1497.5,1497.5,1425,1500,1400,1500,1425,1490,1450,1475,1475,1395,1472.5,1425,1500,1499,1400,1550,1550,1500,1523,1495,1495,1495,1462.5,1450,1450,1445,1500,1550,1599,1595,1550,1589.5,1569.5,1609,1609,1595,1625,1650,1609,1650,1629.5,1650,1650,1650,1600,1650,1647.5,1612.5,1650,1650,1625,1699,1650,1700,1695,1695,1650,1629.5,1695,1695,1695,1700,1699,1660,1680,1772.5,1725,1732.5,1690,1692.5,1692.5,1750
"Ashburn","VA","Washington","Loudoun",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2737.5,2850,2649,2697.5,2750,2700,2775,2795,2750,2690,2800,2595,2500,2550
"Rio Rancho","NM","Albuquerque","Sandoval",178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1325,1300,1350,1375,1325,1350,1437.5,1372.5,1350,1350,1350,1395,1400,1395,1397.5
"Roswell","GA","Atlanta","Fulton",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,2100,2000,2250,2389,2381.5,2300,2350,2300,2347.5,2197.5,2100,2060,2100,2300,2300
"Melbourne","FL","Melbourne","Brevard",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,2050,1992.5,1995,1858.5,1975,1987.5,1925,1950,2000,1900
"Thousand Oaks","CA","Ventura","Ventura",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3500,3500,3500,3650,3775,3600,3600,3500,3495,3487,3400,3395,3400
"Redmond","WA","Seattle","King",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2900,3200,3349,3495,3300,3300,3250,3200,3000,2992.5,2970,3137.5,3200
"Somerville","MA","Boston","Middlesex",183,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2875,2887.5,3000,2875,2800,2700,2800,2750,2725,2700,3000,3150,3100,3000,3050,3000,3000,2987.5,2800,2800,2800,2900,3000,3200,3150,3200,3300,3200,3200,3100,2975,3000,3000,3000,3200,3250,3300,3400,3400,3200,3200,3200,3200,3150,3175,3100,3400,3475,3600,3650,3600,3600,3400,3200,3200,3150,3250,3500,3695,3750,3750,3782.5,3700,3600,3500,3585,3585,3500,3585,3699.5
"Kendall","FL","Miami-Fort Lauderdale","Miami-Dade",184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2675,2725,2850,2875,3060,3250,3200,3200,2995,3000,3000,2950
"San Ramon","CA","San Francisco","Contra Costa",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322.5,3500,3400,3500,4000,4025,3700,3675,3745,3600,3495,3500,3597.5,3695,3937.5,3975,3800,4150,3972.5,3800,3595,3850,3850,3897.5,3800,3925,3950,4000,4050,4295,4200,4100,4100,3985,3850,3900,3995,4045
"Stafford","VA","Washington","Stafford",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2100,2050,2200,2200,2150,2195,2125,2197.5,2200,2200,2190,2150,2150
"Canton","GA","Atlanta","Cherokee",187,,,,,,,,,,,,,,,,,1500,1500,1575,1600,1500,1500,1462.5,1450,1475,1475,1450,1500,1500,1497.5,1550,1450,1475,1495,1462.5,1400,1450,1450,1450,1412.5,1475,1475,1475,1475,1475,1450,1400,1395,1400,1450,1412.5,1450,1400,1425,1437.5,1447.5,1462.5,1495,1492.5,1492.5,1495,1475,1500,1500,1500,1519,1575,1512.5,1500,1499,1492.5,1488.5,1481,1500,1550,1550,1497.5,1535,1559.5,1500,1595,1500,1497.5,1505,1500,1590,1587,1605,1615,1600,1595,1592.5,1597.5,1595,1630,1657,1650
"Mount Pleasant","SC","Charleston","Charleston",188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837.5,2800,2900,2900,2925,2897.5,2800,2672.5,2700,2700,2650,2800,2750
"Brandon","FL","Tampa","Hillsborough",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,1669,1649.5,1649.5,1630,1650,1605,1595,1595,1595,1662.5,1700,1675
"Kirkland","WA","Seattle","King",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,3000,3300,3200,3200,2995,2980,3000,2837.5,2797.5,2800,2800,2995
"Redondo Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,4700,4495,4900,4950,4850,4650,4750,4900,4500,4500,4950,4972.5
"Mooresville","NC","Charlotte","Iredell",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1725,1795,1789,1750,1795,1795,1745,1650,1662.5,1675,1675,1695
"Tomball","TX","Houston","Harris",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1750,1800,1862.5,1800,1825,1750,1800,1800,1775,1800,1750,1787.5,1725,1762.5,1862.5,1949,1895,1817.5,1850,1895,1950,1800,1800,1800,1900,2000,2020,1950,1900,2000,1696,1945,1719,1750,1699.5,1700,1750,1800,1895,1995,2000,1885,1850,1900,1825,1885,1920,1950
"The Woodlands","TX","Houston","Montgomery",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375,2257,2319.5,2350,2350,2400,2450,2350,2500,2600,2600,2550,2499
"Weston","FL","Miami-Fort Lauderdale","Broward",195,,,,,,,,,,,,,2600,2600,2700,2800,2800,2800,2750,2700,2700,2700,2612.5,2700,2600,2500,2650,2750,2700,2762.5,2700,2650,2775,2700,2700,2550,2575,2800,2625,2750,2750,2800,2900,3000,2950,2812.5,2850,2800,2800,2750,2750,2800,2900,3000,2900,2900,2850,3000,3000,3050,3075,3100,3150,3150,3000,3100,3200,3100,3100,3150,3195,3200,3000,2899,2947.5,3075,2900,3099,3025,3000,3100,2949.5,2900,2875,2999,3000,3075,3100,3075,3075,3000,3000,3125,3150,3150,3150,3025
"Chino Hills","CA","Riverside","San Bernardino",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2700,2600,2695,2700,2650,2600,2795,2800,2800,2800,2825,2795,2750,2700,2695,2700
"Manhattan","KS","Manhattan","Riley",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1400,1425,1440,1400,1340,1312.5,1350,1280,1262.5,1200,1200,1325,1400,1400,1430
"West Bloomfield","MI","Detroit","Oakland",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2494.5
"Snellville","GA","Atlanta","Gwinnett",199,,,,,,,,,,,,,,,,,1300,1225,1195,1200,1300,1300,1200,1200,1300,1300,1300,1250,1250,1200,1250,1200,1200,1250,1200,1200,1250,1250,1250,1250,1250,1250,1295,1300,1315,1275,1275,1250,1250,1250,1250,1295,1300,1325,1300,1300,1300,1300,1357.5,1347.5,1350,1375,1395,1400,1399,1400,1400,1350,1350,1325,1350,1350,1382.5,1395,1415,1402.5,1470,1487.5,1439.5,1400,1438.5,1475,1399,1400,1459,1495,1499.5,1499,1557,1514.5,1499.5,1500,1497.5,1500,1500,1545,1525
"Laguna Niguel","CA","Los Angeles-Long Beach-Anaheim","Orange",200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4150,4150,4300,4300,4400,4300,4400,4200,3974.5,3950,4000,4345,4447.5
"Yorba Linda","CA","Los Angeles-Long Beach-Anaheim","Orange",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3500,3500,3800,3900,3600,3580,3350,3475,3625,3500,3500,3500
"Jupiter","FL","Miami-Fort Lauderdale","Palm Beach",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,3750,3965,3800,3800,3675,4000,3750,3750,4000,3900,4100,3900
"Ewa Beach","HI","Urban Honolulu","Honolulu",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3287.5,3400,3300,3275,3300,3125,3175,3000,3000,3000,3200,2925
"Kissimmee","FL","Orlando","Osceola",204,,,,,,,,,,,,,1275,1283,1250,1200,1262.5,1250,1250,1275,1275,1250,1250,1250,1200,1200,1275,1300,1350,1350,1425,1400,1397.5,1350,1350,1350,1400,1450,1547.5,1495,1450,1450,1450,1500,1497.5,1475,1500,1495,1450,1425,1412.5,1590,1597,1500,1355,1400,1400,1395,1395,1395,1400,1462.5,1450,1450,1485,1450,1495,1450,1450,1500,1485,1475,1472,1500,1500,1500,1500,1500,1500,1549,1500,1512.5,1500,1572.5,1500,1600,1600,1600,1550,1580,1567.5,1600,1550,1599.5,1600,1650,1650
"San Clemente","CA","Los Angeles-Long Beach-Anaheim","Orange",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4200,4000,4050,4350,4000,4099,4300,4300,4550,4550,4475,4400,4250
"Brentwood","CA","San Francisco","Contra Costa",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2400,2472.5,2500,2495,2422.5,2400,2437.5,2375,2400,2400,2400,2550,2695,2600,2600,2600,2695,2600,2525,2500,2547.5,2500
"Lake Elsinore","CA","Riverside","Riverside",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1850,1850,1900,2000,2000,1950,1912.5,1995,2000,2035,2000,2000,1997.5,2000,2100,2125
"Medford","MA","Boston","Middlesex",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2675,2800,2700,2800,2800,2600,2600,2600,2600,2600,2500,2400,2600,2300,2600,2700,2800,2800,2800,2700,2700,2700,2675,2500,2500,2725,2725,2800,2900,3000,2850,2800,2800,2800,2800,2700,3000,3000,2900,2987.5,3000,3200,3000,2800,2600,2800,2500,2725,2800,2800,2950,3000,3100,3200,3200,3000,3000,3200,3300,3200,3300,3400
"Eastvale","CA","Riverside","Riverside",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475,2500,2500,2500,2550,2570,2600,2550,2550,2580,2600,2580,2550,2500,2500,2500,2545
"Missouri City","TX","Houston","Fort Bend",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,1950,1900,1850,1900,1850,1875,1875,1895,1897.5,1892.5,1850,1850,1825
"Valrico","FL","Tampa","Hillsborough",211,,,,,,,,,,,,,,1672.5,1595,1550,1550,1695,1600,1600,1600,1600,1600,1595,1570,1600,1600,1600,1650,1600,1500,1500,1525,1500,1600,1670,1700,1772.5,1797.5,1750,1750,1750,1700,1685,1695,1700,1700,1750,1700,1700,1697.5,1750,1700,1700,1750,1775,1700,1700,1675,1650,1650,1650,1675,1742.5,1757.5,1750,1700,1750,1695,1700,1700,1800,1800,1795,1795,1825,1745,1750,1700,1747,1745,1722.5,1772.5,1785,1795,1797.5,1865,1935,1969.5,1870,1825,1800,1800,1775,1755,1747.5,1825
"Atascocita","TX","Houston","Harris",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780,1625,1600,1599,1600,1600,1700,1762.5,1597.5,1595,1600,1600,1650,1714.5,1739.5,1750,1700,1699,1700,1699,1775,1747.5,1750,1759,1750,1750,1799,1995,1764.5,1737,1700,1729,1725,1749.5,1789.5,1650,1704.5,1727,1695,1742,1775,1797.5,1775,1795,1750,1750,1750,1740,1765,1750
"The Hammocks","FL","Miami-Fort Lauderdale","Miami-Dade",213,,,,,,,,,,,,,,,,,2200,2025,2100,2200,2200,2200,2150,2200,2200,2200,2175,2175,2100,2175,2200,2200,2200,2200,2200,2200,2200,2300,2300,2250,2300,2300,2305,2300,2300,2299,2200,2268,2200,2200,2200,2200,2200,2200,2295,2300,2300,2285,2300,2300,2250,2250,2337.5,2300,2325,2300,2200,2300,2400,2400,2350,2350,2350,2325,2300,2450,2350,2500,2300,2450,2350,2282.5,2200,2225,2300,2313.5,2400,2425,2397.5,2450,2500,2450,2400,2400,2400,2500,2500
"Kailua","HI","Urban Honolulu","Honolulu",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499.5,3595,3495,3700,3900,3650,3750,3800,3500,3400,3600,3600,3800
"Castle Rock","CO","Denver","Douglas",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2500,2500,2597.5,2500,2495,2472.5,2395,2447.5,2497.5,2497.5,2495,2625,2800
"Spring","TX","Houston","Harris",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1400,1387.5,1400,1450,1500,1487.5,1475,1550,1495,1525,1550,1537.5,1479,1489.5,1450,1475,1450,1485,1550,1600,1575,1575,1595,1575,1600,1625,1625,1650,1600,1595,1625,1650,1625,1650,1625,1625,1595,1595,1650,1612.5,1600,1600,1695,1690,1625,1637.5,1675,1650,1595,1682.5,1650,1650,1600,1600,1595,1595,1600,1650,1625,1650,1650,1650,1700,1675,1700
"Brookline","MA","Boston","Norfolk",217,,,,,,,,,,,,,,3025,3095,3000,3000,3100,3100,3199.5,3050,3250,3275,3400,3300,3400,3400,3500,3300,3300,3300,3300,3500,3500,3650,3600,3525,3500,3600,3600,3600,3697,3600,3600,3500,3700,3700,3797,3800,3800,3900,3800,3800,3800,3800,3700,3600,3800,3900,3950,3950,3900,3900,3900,3900,3850,3750,3600,3600,3750,4000,4200,4100,4000,4000,3900,3850,3850,3700,3800,3800,3700,3850,4050,4050,3925,4000,4000,4000,4000,4000,4000,4000,4200,4500,4500,4500
"Homestead","FL","Miami-Fort Lauderdale","Miami-Dade",218,,,,,,,,,,,,1425,1400,1600,1600,1550,1450,1485,1500,1500,1550,1500,1472.5,1495,1450,1475,1450,1400,1450,1450,1350,1450,1450,1500,1500,1550,1590,1600,1600,1585,1592.5,1637.5,1550,1550,1562.5,1600,1600,1600,1550,1550,1550,1500,1600,1600,1600,1600,1600,1650,1650,1600,1600,1650,1625,1675,1600,1595,1765,1772.5,1612.5,1650,1750,1762.5,1800,1800,1799,1799,1850,1800,1800,1825,1820,1650,1800,1787.5,1837.5,1800,1800,1850,1825,1850,1850,1900,1900,1850,1900,1855,1800
"Mc Lean","VA","Washington","Fairfax",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561.5,3750,3800,3880,3900,3900,4200,3825,3750,3500,3597.5,3600,3675,3600
"Clayton","NC","Raleigh","Johnston",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1600,1720,1695,1697.5,1629,1705,1600,1555,1582.5,1590,1595,1595
"Danville","CA","San Francisco","Contra Costa",221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,4350,4500,4300,4295,4800,4800,4700,4600,4495,4295,4200,4450,4200,4200
"Johns Creek","GA","Atlanta","Fulton",222,,,,,,,,,,,,,,,,2000,2000,1897.5,1950,1850,1900,1850,1800,1850,1825,1900,1890,1890,1850,1900,1950,1797.5,1800,1822.5,1850,1862.5,1837.5,1800,1849.5,1850,2000,2025,1925,2000,1950,1800,1900,1887.5,1972.5,1985,1900,2000,2000,1950,2000,1970,1970,1895,2000,2000,1900,1950,2000,2000,2050,2100,2000,2062.5,2090,2100,2100,2000,1950,2100,2200,2000,2050,2100,2200,2120,2100,2000,2095,2000,2150,2124.5,2100,2130,2100,2145,2200,2125,2140,2100,2100,2100,2100
"Huntersville","NC","Charlotte","Mecklenburg",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,1850,1825,1895,1875,1897.5,1850,1885,1895,1850,1800,1795,1795,1809.5
"Menifee","CA","Riverside","Riverside",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1997,2017.5,1972.5,1995,2030,2034.5,2000,1997,2000,2050,2125,2095,2200
"Sammamish","WA","Seattle","King",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895,2962.5,2850,2895,2895,2900,3072.5,3195,3200,3050,3100,2995,2990,2995,3000,3000,3000
"Doral","FL","Miami-Fort Lauderdale","Miami-Dade",226,,,,,,,,,,,,2500,2500,2500,2500,2500,2600,2600,2600,2500,2500,2500,2500,2600,2600,2650,2695,2700,2700,2700,2595,2590,2600,2600,2700,2590,2550,2600,2700,2800,2725,2700,2700,2600,2650,2600,2650,2650,2600,2600,2590,2650,2750,2800,2750,2750,2750,2700,2700,2700,2800,2800,2800,2899.5,3000,2874.5,2900,3000,3000,2950,2900,2900,2900,2950,2950,3000,2800,2850,2899,2974.5,2899,2900,2700,2800,2850,2900,2900,2900,3000,3000,2990,3000,2950,3000,2999.5,2990,2950
"Diamond Bar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898,2850,2780,2800,2850,2850,2850,2900,2900,2950,2950,2950,3000
"Charlottesville","VA","Charlottesville","Albemarle",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1890,2025,2000,1950,2000,2162.5,2250,2112.5,2060,2097.5,2060,1962.5,2025
"Alpharetta","GA","Atlanta","Fulton",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2350,2200,2200,2450,2350,2200,2095,2275,2325,2200,2195,2150
"Buford","GA","Atlanta","Gwinnett",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1545,1595,1610,1650,1650,1650,1650,1600,1645,1645,1617.5,1612.5,1650,1695
"Evans","GA","Augusta","Columbia",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1500,1575,1595,1562.5,1595,1650,1600,1550,1595,1600,1575,1595,1622.5,1550
"Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota",232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,2300,2350,2485,2497,2500,2510,2435,2372.5,2372.5,2325,2425,2475
"Cutler Bay","FL","Miami-Fort Lauderdale","Miami-Dade",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204.5,2100,2119,2225,2175,2200,2200,2207,2250,2214,2200,2242.5,2262,2275
"Bothell","WA","Seattle","Snohomish",234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2595,2695,2695,2795,2795,2700,2695,2672.5,2600,2560,2500,2695,2697.5
"Palm Beach Gardens","FL","Miami-Fort Lauderdale","Palm Beach",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3500,3197.5,3650,3350,3675,3500,3900,3500,3000,2800,2800
"Little Elm","TX","Dallas-Fort Worth","Denton",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1650,1650,1600,1600,1650,1595,1625,1600,1595,1600,1600,1595,1600,1650,1697.5,1650,1650,1695,1672.5,1697.5,1725,1762.5,1700,1725,1695,1750,1750,1795,1850,1850,1797.5,1767.5,1800,1850,1800,1800,1850,2000,1795,1750,1895,1850,1925,1850,1795,1795,1850,1800,1925,1995,1900,1950,1900,1900,1895,1850,1850,1850,1950
"Middleburg","FL","Jacksonville","Clay",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1480,1495,1495,1510,1515,1595,1545,1550,1553,1595,1500,1537.5,1572.5
"Rancho Palos Verdes","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500,4500,4532,4500,4500,4500,4300,4275,4195,4197.5,4500,4600
"Richmond West","FL","Miami-Fort Lauderdale","Miami-Dade",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,2200,2200,2200,2300,2275,2400,2400,2300,2495,2400,2400,2300
"Dacula","GA","Atlanta","Gwinnett",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,1544.5,1549.5,1595,1600,1595,1577,1575,1582.5,1580,1595,1550,1597.5,1610
"Watertown","MA","Boston","Middlesex",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,3100,3100,3100,3200,3100,3000,2950,2950,2850,2850,2850,2850,3300
"Rockwall","TX","Dallas-Fort Worth","Rockwall",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1985,1995,2095,2100,2100,2095,2025,1995,1950,1995,1950,1950,1995
"Fleming Island","FL","Jacksonville","Clay",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1699.5,1750,1850,1850,1900,1895,1875,1850,1775,1775,1787.5,1762.5,1795
"Winter Garden","FL","Orlando","Orange",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2050,1997.5,1950,2037.5,1950,1900,1900,1972.5,1995,2100,2150,2198,2095
